estradiol valerate	ESR1	
estramustine phosphate	ESR2	
estramustine phosphate	PTPN1	
estramustine phosphate	PTPN11	
estramustine phosphate	PTPN6	
estriol succinate	SLC6A4	
estriol succinate	NR3C1	
estriol succinate	ESR1	
estriol succinate	ESR2	
estriol succinate	SERPINA6	
estriol succinate	SHBG	
estriol succinate	OR51E2	
eszopiclone	GABRA1	
eszopiclone	GABRA2	
eszopiclone	GABRA3	
eszopiclone	GABRA4	
ethacrynic acid	SLC12A1	
ethacrynic acid	GSTP1	
ethacrynic acid	GSTA1	
ethacrynic acid	GALE	
ethacrynic acid	GSTO1	
ethambutol	CYP3A4	
ethambutol	HTR2A	
ethambutol	HTR2B	
ethambutol	HTR2C	
ethambutol	CYP3A5	
ethanol	GRIN3A	
ethanol	GLRA1	
ethanol	GLRA2	
ethinylestradiol	NR1I3	
ethinylestradiol	OPRM1	
ethinylestradiol	ADORA2A	
ethinylestradiol	SLC6A4	
ethinylestradiol	SLC6A2	
ethinylestradiol	AOX1	
ethinylestradiol	NR3C1	
ethinylestradiol	SLC6A3	
ethinylestradiol	ADORA3	
ethinylestradiol	OPRK1	
ethinylestradiol	ESR1	
ethinylestradiol	AR	
ethinylestradiol	ESR2	
ethinylestradiol	SHBG	
ethinylestradiol	SLC22A2	
ethinylestradiol	SLC47A1	
ethinylestradiol	SLC47A2	
ethisterone	NR3C1	
ethisterone	SHBG	
profenamine	CHRM1	
profenamine	GRIN3A	
profenamine	ACHE	
profenamine	BCHE	
profenamine	SLC22A1	
ethosuximide	CACNA1G	
ethoxzolamide	CA2	
ethoxzolamide	CA1	
ethoxzolamide	CA4	
ethoxzolamide	CA9	
ethoxzolamide	CA12	
ethoxzolamide	CA5A	
ethoxzolamide	CA5B	
ethoxzolamide	CA7	
ethoxzolamide	CA3	
ethoxzolamide	CA6	
ethoxzolamide	CA14	
ethoxzolamide	CA13	
ethyl biscoumacetate	VKORC1	
ethylestrenol	SLC6A4	
ethylestrenol	SLC6A2	
ethylestrenol	CHRM2	
ethylestrenol	ESR1	
ethylestrenol	AR	
ethylestrenol	ACHE	
ethylestrenol	CYP2C19	
etynodiol	ESR1	
etynodiol	PGR	
etynodiol	MAOA	
etidocaine	SCN5A	
etidocaine	SCN2A	
etidocaine	SCN4A	
etidocaine	KCNK3	
etidocaine	KCNK3	
etilamfetamine	SIGMAR1	
etilefrine	ADRB1	
etodolac	PTGS2	
etodolac	PTGS1	
etofylline	ADORA2B	
etomidate	GABRA1	
etomidate	CYP11B1	
etomidate	CYP11B2	
etonogestrel	ESR1	
etonogestrel	PGR	
etonogestrel	SHBG	
etoperidone	DRD2	
etoperidone	SLC6A4	
etoperidone	HTR1A	
etoperidone	HRH1	
etoposide	ABCB1	
etoposide	ABCC2	
etoposide	NR1I2	
etoposide	TOP2A	
etoposide	ABCC1	
etoposide	ABCG2	
etoposide	ABCC6	
etoposide	ABCC3	
etoposide	TOP2B	
etoricoxib	PTGS2	
etoricoxib	PTGS1	
etoricoxib	PTGER2	
etoricoxib	MAPK14	
etravirine	ABCB1	
etravirine	ABCC2	
etravirine	ABCC1	
etravirine	ABCG2	
etravirine	ABCC3	
etretinate	RARA	
etretinate	RXRG	
everolimus	ABCB1	
everolimus	FKBP1A	
everolimus	MTOR	
exemestane	AR	
exemestane	CYP19A1	
exenatide	GLP1R	
ezetimibe	NPC1L1	
fadrozole	CYP11B1	
fadrozole	CYP11B2	
fadrozole	CYP19A1	
famotidine	HRH2	
famotidine	CA2	
famotidine	CA1	
famotidine	CA4	
famotidine	CA9	
famotidine	CA12	
famotidine	CA5A	
famotidine	CA5B	
famotidine	CA7	
famotidine	CA6	
famotidine	CA14	
famotidine	CA13	
famotidine	SLC22A2	
famotidine	SLC47A1	
famotidine	SLC47A2	
famotidine	HSP90AA1	
famotidine	SLC22A3	
famprofazone	NR2E1	
fasudil	KCNH2	
fasudil	MYLK	
fasudil	PRKCE	
fasudil	PKN1	
fasudil	RPS6KA5	
fasudil	CCL2	
fasudil	PKN2	
fasudil	PRKACA	
fasudil	ROCK1	
fasudil	ROCK2	
febuxostat	KCNH2	
febuxostat	XDH	
felbamate	GRIN2A	
felbamate	GRIN2B	
felbinac	PTGS2	
felbinac	PTGS1	
felodipine	AOX1	
felodipine	ADORA3	
felodipine	CACNA1C	
felodipine	CACNA1D	
felodipine	CYP2C9	
felodipine	CACNA1H	
felodipine	NR1H4	
felodipine	CFTR	
fenbufen	PTGS2	
fenbufen	PTGS1	
fendiline	HTR2B	
fendiline	CASR	
fenfluramine	ADRB1	
fenfluramine	ADRB2	
fenfluramine	ADRA2A	
fenfluramine	SLC6A4	
fenfluramine	HTR1A	
fenfluramine	HTR2A	
fenfluramine	HTR2B	
fenfluramine	HTR2C	
fenfluramine	HTR6	
fenfluramine	HTR7	
fenfluramine	ADRA1A	
fenfluramine	ADRA2B	
fenfluramine	CHRM1	
fenfluramine	CHRM2	
fenfluramine	CHRM3	
fenfluramine	CHRM4	
fenfluramine	HTR1B	
fenfluramine	HTR1D	
fenfluramine	ADRA2C	
fenfluramine	ADRA1B	
fenofibrate	SLC6A2	
fenofibrate	HTR2A	
fenofibrate	HTR2C	
fenofibrate	DRD3	
fenofibrate	ADRB3	
fenofibrate	SLC6A3	
fenofibrate	ADORA3	
fenofibrate	ACHE	
fenofibrate	PPARA	
fenofibrate	PPARG	
fenoldopam	DRD1	
fenoldopam	DRD2	
fenoldopam	DRD5	
fenoldopam	DRD4	
fenoldopam	KDM4E	
fenoldopam	GFER	
fenoprofen	PTGS2	
fenoprofen	PTGS1	
fenoprofen	SLC5A8	
fenoterol	ADRB2	
fentanyl	OPRM1	
fentanyl	SIGMAR1	
fentanyl	KCNH2	
fentanyl	OPRK1	
fentanyl	OPRD1	
fentanyl	SLC22A1	
fentanyl	SLC22A1	
fentanyl	SIGMAR1	
fentiazac	PTGDR2	
fexofenadine	KCNH2	
fexofenadine	ABCB1	
fexofenadine	HRH1	
fexofenadine	SLCO1A2	
finasteride	CYP2C9	
finasteride	CYP2C19	
finasteride	HSD3B1	
finasteride	SRD5A2	
finasteride	SRD5A1	
flavoxate	KCNH2	
flecainide	SCN5A	
flecainide	KCNH2	
flecainide	SCN4A	
flecainide	KCNA5	
flecainide	HCN4	
flecainide	KCNA7	
floctafenine	PTGS2	
floctafenine	PTGS1	
flopropione	COMT	
floxacillin	AR	
floxacillin	MMP9	
floxuridine	TYMS	
fluconazole	CYP3A4	
fluconazole	CYP2C9	
fluconazole	CYP2C19	
fluconazole	CYP51A1	
flucytosine	HTR2A	
fludarabine phosphate	RRM1	
fludarabine phosphate	RRM2	
fludarabine phosphate	CA5A	
fludarabine phosphate	CA5A	
fludarabine phosphate	POLA1	
fludrocortisone acetate	NR3C1	
fludrocortisone acetate	ANXA1	
fludrocortisone acetate	NR3C2	
flufenamic acid	PTGS2	
flufenamic acid	PTGS1	
flufenamic acid	TTR	
flufenamic acid	AR	
flufenamic acid	AKR1B1	
flufenamic acid	AKR1C1	
flufenamic acid	AKR1C2	
flufenamic acid	AKR1C3	
flufenamic acid	KCNK2	
flufenamic acid	MPO	
flufenamic acid	KCNT2	
flufenamic acid	TRPA1	
flufenamic acid	TRPM2	
flufenamic acid	TRPM4	
flufenamic acid	AKR1B10	
flufenamic acid	TRPM5	
flufenamic acid	TEAD4	
flufenamic acid	TRPA1	
flufenamic acid	TEAD4	
flufenamic acid	NAPRT	
flufenamic acid	TAS2R14	
flumazenil	GABRA1	
flumazenil	GABRA2	
flumazenil	GABRA3	
flumazenil	GABRA5	
flumazenil	GABRA4	
flumetasone pivalate	NR3C1	
flunarizine	CNR1	
flunarizine	OPRM1	
flunarizine	DRD1	
flunarizine	DRD2	
flunarizine	ADRA2A	
flunarizine	SIGMAR1	
flunarizine	KCNH2	
flunarizine	SLC6A4	
flunarizine	SLC6A2	
flunarizine	HTR1A	
flunarizine	HTR2A	
flunarizine	HTR2B	
flunarizine	HTR2C	
flunarizine	ADRA2B	
flunarizine	DRD3	
flunarizine	HRH1	
flunarizine	CHRM1	
flunarizine	CHRM3	
flunarizine	CHRM4	
flunarizine	CHRM5	
flunarizine	ADRA2C	
flunarizine	SCN1A	
flunarizine	SLC6A3	
flunarizine	ADORA3	
flunarizine	ADRA1D	
flunarizine	OPRK1	
flunarizine	OPRD1	
flunarizine	CACNA1B	
flunarizine	RCE1	
flunarizine	CACNA1G	
flunarizine	CACNA1H	
flunarizine	CACNA1I	
flunisolide	NR3C1	
flunitrazepam	GABRA1	
flunitrazepam	GABRA2	
flunitrazepam	GABRA3	
flunitrazepam	GABRA5	
fluocinolone acetonide	NR3C1	
fluocinonide	NR3C1	
fluorescein	CYP2C19	
fluorescein	PRMT1	
fluorometholone	NR3C1	
fluoxetine	ADRB1	
fluoxetine	ADRA2A	
fluoxetine	SIGMAR1	
fluoxetine	KCNH2	
fluoxetine	SLC6A4	
fluoxetine	SLC6A2	
fluoxetine	HTR2A	
fluoxetine	HTR2B	
fluoxetine	HTR2C	
fluoxetine	HTR6	
fluoxetine	ADRA1A	
fluoxetine	ADRA2B	
fluoxetine	DRD3	
fluoxetine	HRH1	
fluoxetine	CHRM1	
fluoxetine	CHRM2	
fluoxetine	CHRM3	
fluoxetine	CHRM4	
fluoxetine	CHRM5	
fluoxetine	SLC6A3	
fluoxetine	CYP2D6	
fluoxetine	ACHE	
fluoxetine	KCNK2	
fluoxetine	HRH3	
fluoxetine	SLC29A4	
fluoxymesterone	AR	
flupentixol	DRD1	
flupentixol	DRD2	
flupentixol	SIGMAR1	
flupentixol	HTR1A	
flupentixol	HTR2A	
flupentixol	ADRA1A	
flupentixol	DRD3	
flupentixol	DRD5	
flupentixol	HRH1	
flupentixol	DRD4	
flupentixol	KCNK2	
flupentixol	SLC22A1	
fluphenazine	OPRM1	
fluphenazine	DRD1	
fluphenazine	DRD2	
fluphenazine	ADRA2A	
fluphenazine	SIGMAR1	
fluphenazine	KCNH2	
fluphenazine	SLC6A4	
fluphenazine	SLC6A2	
fluphenazine	HTR1A	
fluphenazine	HTR2A	
fluphenazine	HTR2B	
fluphenazine	HTR2C	
fluphenazine	HTR6	
fluphenazine	HTR7	
fluphenazine	ADRA1A	
fluphenazine	ADRA2B	
fluphenazine	DRD3	
fluphenazine	DRD5	
fluphenazine	HRH1	
fluphenazine	HRH2	
fluphenazine	CHRM1	
fluphenazine	CHRM2	
fluphenazine	CHRM3	
fluphenazine	CHRM4	
fluphenazine	CHRM5	
fluphenazine	ADRB3	
fluphenazine	HTR1B	
fluphenazine	HTR1D	
fluphenazine	ADRA2C	
fluphenazine	SLC6A3	
fluphenazine	ADORA3	
fluphenazine	DRD4	
fluphenazine	ADRA1D	
fluphenazine	ADRA1B	
fluphenazine	OPRK1	
fluphenazine	OPRD1	
fluphenazine	HTR5A	
fluphenazine	HTR1E	
fluphenazine	EGFR	
fluphenazine	KCNK2	
fluphenazine	FYN	
fluphenazine	ERBB2	
fluphenazine	TACR2	
fluphenazine	MC5R	
fluphenazine decanoate	DRD2	
fluphenazine enanthate	DRD1	
fluphenazine enanthate	DRD2	
fluphenazine enanthate	ADRA2A	
fluphenazine enanthate	SLC6A4	
fluphenazine enanthate	HTR1A	
fluphenazine enanthate	HTR2A	
fluphenazine enanthate	HTR2C	
fluphenazine enanthate	HTR6	
fluphenazine enanthate	HTR7	
fluphenazine enanthate	ADRA1A	
fluphenazine enanthate	ADRA2B	
fluphenazine enanthate	DRD3	
fluphenazine enanthate	DRD5	
fluphenazine enanthate	HRH1	
fluphenazine enanthate	HRH2	
fluphenazine enanthate	CHRM1	
fluphenazine enanthate	CHRM2	
fluphenazine enanthate	CHRM3	
fluphenazine enanthate	CHRM4	
fluphenazine enanthate	CHRM5	
fluphenazine enanthate	HTR1B	
fluphenazine enanthate	HTR1D	
fluphenazine enanthate	ADRA2C	
fluphenazine enanthate	DRD4	
fluphenazine enanthate	ADRA1B	
fluphenazine enanthate	HTR5A	
fluphenazine enanthate	HTR1E	
flupirtine	KCNQ2	
flupirtine	KCNQ3	
flupirtine	SHMT2	
fluprednisolone	NR3C1	
fludroxycortide	NR3C1	
flurazepam	SLC22A2	
flurbiprofen	PTGS2	
flurbiprofen	PTGS1	
flurbiprofen	AKR1C2	
flurbiprofen	AKR1C3	
flurbiprofen	FABP2	
fluspirilene	ADRB1	
fluspirilene	ADRB2	
fluspirilene	DRD2	
fluspirilene	ADRA2A	
fluspirilene	KCNH2	
fluspirilene	HTR1A	
fluspirilene	HTR2A	
fluspirilene	HTR2B	
fluspirilene	HTR6	
fluspirilene	ADRA2B	
fluspirilene	DRD3	
fluspirilene	HRH1	
fluspirilene	HTR1B	
fluspirilene	HTR1D	
fluspirilene	ADRA2C	
fluspirilene	DRD4	
fluspirilene	GLRA1	
fluspirilene	HTR1E	
fluspirilene	OPRL1	
flutamide	HTR6	
flutamide	AR	
flutamide	CYP1A2	
fluticasone propionate	NR3C1	
fluticasone propionate	NR3C2	
fluticasone propionate	PGR	
fluticasone propionate	PLA2G4A	
flutrimazole	NR1I2	
flutrimazole	NR1H4	
fluvastatin	NR1I3	
fluvastatin	CYP2C9	
fluvastatin	RXRA	
fluvastatin	SLC10A1	
fluvastatin	SLC10A1	
fluvastatin	HMGCR	
fluvoxamine	SIGMAR1	
fluvoxamine	SLC6A4	
fluvoxamine	SLC6A2	
fluvoxamine	SLC6A3	
fluvoxamine	CYP1A2	
folic acid	TYMS	
leucovorin	TYMS	
leucovorin	DHFR	
fondaparinux	SERPINC1	
formestane	CYP19A1	
formoterol	ADRB1	
formoterol	ADRB2	
formoterol	DRD2	
formoterol	DRD3	
formoterol	ADRB3	
formoterol	HSP90AA1	
fosinopril	ACE	
fosphenytoin	SCN5A	
frovatriptan	HTR1A	
frovatriptan	HTR1B	
frovatriptan	HTR1D	
fructose	GLRA1	
ftivazide	MPO	
fulvestrant	NR1I2	
fulvestrant	ESR1	
fulvestrant	PGR	
fulvestrant	ESR2	
fulvestrant	GPER1	
fulvestrant	NR1H4	
fulvestrant	ESRRA	
fulvestrant	EPHX2	
furaltadone	MAPK9	
furosemide	SLC12A1	
furosemide	ATP1A1	
furosemide	CA2	
furosemide	CA1	
furosemide	CA4	
furosemide	CA9	
furosemide	CA12	
furosemide	CA5A	
furosemide	CA5B	
furosemide	CA7	
furosemide	CA6	
furosemide	CA14	
furosemide	HSD11B1	
furosemide	SLC12A2	
furosemide	GPR35	
furosemide	CISD1	
fusidic acid	ABCB11	
aminobutyric acid	SLC6A1	
aminobutyric acid	GABRR1	
aminobutyric acid	SLC6A11	
aminobutyric acid	SLC6A12	
aminobutyric acid	SLC6A13	
gabapentin	SCN5A	
gabapentin	ADRA2A	
gabapentin	ADORA1	
gabapentin	GABBR2	
gabapentin	GRIN3A	
gabapentin	SLC7A5	
gabapentin	CACNA2D1	
gabapentin	KCNQ3	
gabapentin	KCNQ5	
gabapentin	CACNA2D2	
galantamine	ACHE	
galantamine	BCHE	
gallamine	CHRM1	
gallamine	ACHE	
gallamine	CHRNA1	
gallamine	CHRM2	
gamolenic acid	SRD5A2	
gamolenic acid	PPARA	
gamolenic acid	PPARG	
gamolenic acid	PPARD	
gamolenic acid	FFAR1	
gamolenic acid	F3	
ganciclovir	GRM1	
ganciclovir	GRM5	
ganirelix	GNRHR	
gefitinib	ABCG2	
gefitinib	ABL1	
gefitinib	KIT	
gefitinib	EGFR	
gefitinib	LCK	
gefitinib	BRAF	
gefitinib	FLT3	
gefitinib	RET	
gefitinib	KDR	
gefitinib	ERBB2	
gefitinib	PHKG2	
gefitinib	DAPK3	
gefitinib	HCK	
gefitinib	ERBB4	
gefitinib	MAPK10	
gefitinib	MYLK2	
gefitinib	EPHA8	
gefitinib	MET	
gefitinib	LYN	
gefitinib	PHKG1	
gefitinib	STK17B	
gefitinib	STK10	
gefitinib	ABL2	
gefitinib	EPHA5	
gefitinib	STK17A	
gefitinib	EPHA6	
gefitinib	TNIK	
gefitinib	CSNK1E	
gefitinib	FGR	
gefitinib	STK36	
gefitinib	EPHA3	
gefitinib	FRK	
gefitinib	BACE1	
gefitinib	GAK	
gefitinib	RIPK2	
gefitinib	EPHB1	
gefitinib	TNK2	
gefitinib	SLK	
gefitinib	MKNK2	
gefitinib	MAPK9	
gefitinib	EPHB4	
gefitinib	PTK6	
gefitinib	AXL	
gefitinib	CDK7	
gefitinib	PRKD1	
gefitinib	DCLK3	
gefitinib	NUAK2	
gefitinib	CSNK1D	
gefitinib	TXK	
gefitinib	MKNK1	
gefitinib	NLK	
gefitinib	IRAK3	
gefitinib	SIK2	
gefitinib	DMPK	
gefitinib	LTK	
gefitinib	PIM3	
gefitinib	BLK	
gefitinib	CIT	
gefitinib	EPHA1	
gefitinib	MAPK6	
gefitinib	MAPK4	
gefitinib	RPS6KA4	
gefitinib	MINK1	
gefitinib	IRAK4	
gefitinib	CHEK2	
gefitinib	EPHB6	
gefitinib	HIPK4	
gefitinib	IRAK1	
gefitinib	MAP3K2	
gefitinib	MAP3K3	
gefitinib	MAP3K19	
gefitinib	ERBB3	
gefitinib	SBK1	
gefitinib	PIP4K2C	
gefitinib	MAP2K5	
gefitinib	SRC	
gemcitabine	TYMS	
gemcitabine	DCK	
gemcitabine	RRM1	
gemcitabine	RRM2	
gemcitabine	CMPK1	
gemfibrozil	LPL	
gemfibrozil	TTR	
gemfibrozil	CYP2C8	
gemfibrozil	CYP2C9	
gemfibrozil	PPARA	
gemfibrozil	CISD1	
gestodene	PGR	
gestodene	CYP3A5	
gestrinone	SHBG	
gimeracil	DPYD	
glafenine	ABCB11	
glutamic acid	ADORA3	
glutamic acid	GSR	
glutamic acid	GRIA1	
glutamic acid	GRIK1	
glutamic acid	GRIA2	
glutamic acid	GRM1	
glutamic acid	GLUD1	
glutamic acid	GLUD2	
glutamic acid	GRIK5	
glutamic acid	GRM5	
glutamic acid	GRM4	
glutamic acid	GRIA4	
glutamic acid	GRIK2	
glutamic acid	GRIK3	
glutamic acid	GRM7	
glutamic acid	GRM6	
glutamic acid	GRM2	
glutamic acid	SLC1A3	
glutamic acid	SLC1A2	
glutamic acid	SLC1A1	
glutamic acid	GRIA3	
glutamic acid	GRIK4	
glutamic acid	GRM3	
glutamic acid	GRM8	
glutathione	GSTK1	
glibenclamide	KCNH2	
glibenclamide	ABCB11	
glibenclamide	CYP2C9	
glibenclamide	PPARG	
glibenclamide	CFTR	
glibenclamide	NLRP3	
glibenclamide	CISD1	
glibenclamide	PPARG	
glycine	SLC6A9	
glycine	OR51E2	
glycyrrhizic acid	HSD11B2	
glycyrrhizic acid	HSD11B1	
glycyrrhizic acid	HMGB1	
goserelin	LHCGR	
goserelin	GNRHR	
gossypol	ESR1	
gossypol	AKR1B1	
gossypol	BCL2	
gossypol	MCL1	
gossypol	BCL2L1	
gossypol	LDHA	
gossypol	BCL2L2	
gossypol	KIF11	
gossypol	SLC2A1	
gossypol	MPG	
gossypol	LDHB	
granisetron	KCNH2	
granisetron	HTR3A	
granisetron	SLC22A2	
granisetron	SLC47A1	
granisetron	HTR3B	
granisetron	CHRNA3	
grepafloxacin	KCNH2	
griseofulvin	CYP51A1	
griseofulvin	SLC22A1	
guaiacol	CA2	
guaiacol	CA1	
guanadrel	SLC6A2	
guanadrel	ADRA1A	
guanethidine	ADRA2A	
guanethidine	SLC6A2	
guanethidine	ADRA1A	
guanethidine	ADRA2B	
guanethidine	ADRA2C	
guanethidine	ADRA1D	
guanethidine	ADRA1B	
guanfacine	HTR2A	
guanfacine	HTR2B	
guanfacine	HTR2C	
guanfacine	ADRA2B	
guanfacine	ADRA2C	
guanfacine	ADRA1D	
guanfacine	NISCH	
guanfacine	ADRA2A	
ulobetasol propionate	NR3C1	
halofantrine	KCNH2	
haloperidol	ADRB2	
haloperidol	OPRM1	
haloperidol	DRD1	
haloperidol	DRD2	
haloperidol	ADRA2A	
haloperidol	SIGMAR1	
haloperidol	KCNH2	
haloperidol	EBP	
haloperidol	ABCB1	
haloperidol	SLC6A4	
haloperidol	SLC6A2	
haloperidol	HTR1A	
haloperidol	HTR2A	
haloperidol	HTR2B	
haloperidol	HTR2C	
haloperidol	HTR6	
haloperidol	HTR7	
haloperidol	ADRA1A	
haloperidol	ADRA2B	
haloperidol	DRD3	
haloperidol	DRD5	
haloperidol	HRH1	
haloperidol	HRH2	
haloperidol	CHRM1	
haloperidol	CHRM3	
haloperidol	CHRM5	
haloperidol	HTR1B	
haloperidol	HTR1D	
haloperidol	ADRA2C	
haloperidol	ADRA1D	
haloperidol	ADRA1B	
haloperidol	HTR5A	
haloperidol	HTR1F	
haloperidol	HTR1E	
haloperidol	KCNK2	
haloperidol	KCNH1	
haloperidol	H1-0	
haloperidol	TMEM97	
haloperidol	DRD4	
halopredone acetate	NR3C1	
haloprogin	DRD1	
haloprogin	ADRA2A	
haloprogin	SLC6A4	
haloprogin	SLC6A2	
haloprogin	HTR2A	
haloprogin	HTR2C	
haloprogin	HTR6	
haloprogin	ADRA2B	
haloprogin	DRD3	
haloprogin	ADRA2C	
haloprogin	SLC6A3	
haloprogin	ADORA3	
haloprogin	OPRK1	
haloprogin	TACR2	
haloprogin	GALE	
halothane	KCNK2	
halothane	KCNK3	
halothane	KCNK9	
halothane	KCNK10	
halothane	KCNK18	
heparin	SERPINC1	
hesperetin	CA4	
hesperetin	CA12	
hesperetin	CA7	
hesperetin	DPP4	
hesperetin	GSK3B	
hesperetin	CYP1B1	
hesperetin	KDM1A	
hesperetin	KDM1A	
hexachlorophene	PTGS2	
hexachlorophene	ADORA2A	
hexachlorophene	ADRA2A	
hexachlorophene	SLC6A4	
hexachlorophene	HTR2B	
hexachlorophene	HTR2C	
hexachlorophene	ADRA2C	
hexachlorophene	ADORA3	
hexachlorophene	ESR1	
hexachlorophene	ACHE	
hexachlorophene	ESR2	
hexachlorophene	CYP1A2	
hexachlorophene	EGFR	
hexachlorophene	CYP2C19	
hexachlorophene	LCK	
hexachlorophene	FYN	
hexachlorophene	ERBB2	
hexachlorophene	TBXAS1	
hexachlorophene	MAPK3	
hexachlorophene	MAPK14	
hexachlorophene	TACR2	
hexachlorophene	MAPK1	
hexachlorophene	VCP	
hexachlorophene	HSPA8	
hexachlorophene	HSPA1A	
hexachlorophene	MIF	
hexachlorophene	NAPEPLD	
hexachlorophene	HSPA5	
hexafluronium	ACHE	
hexamethonium	CHRNA4	
hexamethonium	CHRNA6	
hexestrol	ESR1	
hexocyclium	CHRM1	
hexocyclium	CHRM2	
hexocyclium	CHRM3	
hexocyclium	CHRM4	
hexocyclium	CHRM5	
hexylresorcinol	ALOX5	
hexylresorcinol	TYR	
histamine	HRH1	
histamine	HRH2	
histamine	HRH4	
histamine	TAAR1	
histamine	HRH3	
histidine	SLC7A5	
homatropine	CHRM1	
homatropine	CHRM2	
homatropine	CHRM3	
homatropine	CHRM4	
homatropine	CHRM5	
hycanthone	APEX1	
hydralazine	AOX1	
hydralazine	CACNA1C	
hydralazine	DNMT1	
hydralazine	DNMT3A	
hydralazine	DNMT3B	
hydralazine	MPO	
hydralazine	RYR2	
hydrochlorothiazide	CA2	
hydrochlorothiazide	SLC12A3	
hydrochlorothiazide	CA1	
hydrochlorothiazide	CA4	
hydrochlorothiazide	KCNMA1	
hydrocodone	OPRM1	
hydrocodone	OPRK1	
hydrocortamate	NR3C1	
hydrocortisone	NR3C1	
hydrocortisone	ANXA1	
hydrocortisone	NR3C2	
hydrocortisone	NOS2	
hydrocortisone	SERPINA6	
hydrocortisone	SHBG	
hydrocortisone cypionate	NR3C1	
hydroflumethiazide	SLC12A3	
hydromorphone	OPRM1	
hydromorphone	OPRK1	
hydromorphone	OPRD1	
hydroxyamfetamine	BACE1	
hydroxyamfetamine	TAAR1	
hydroxychloroquine	ADRA2A	
hydroxychloroquine	SIGMAR1	
hydroxychloroquine	KCNH2	
hydroxychloroquine	ADRA2B	
hydroxychloroquine	CHRM1	
hydroxychloroquine	CHRM2	
hydroxychloroquine	CHRM3	
hydroxychloroquine	CHRM4	
hydroxychloroquine	CHRM5	
hydroxychloroquine	ADRA2C	
hydroxychloroquine	"HBA1;"	
hydroxychloroquine	ADRA1D	
hydroxychloroquine	TLR7	
hydroxychloroquine	TLR9	
hydroxychloroquine	TMEM97	
hydroxycarbamide	CA2	
hydroxycarbamide	CA9	
hydroxycarbamide	RRM1	
hydroxycarbamide	RRM2	
hydroxycarbamide	CA5A	
hydroxyzine	DRD2	
hydroxyzine	HTR2A	
hydroxyzine	HRH1	
hydroxyzine	CYP2D6	
hymecromone	MAOB	
hymecromone	AKR1B1	
hymecromone	CA9	
hymecromone	CA12	
hymecromone	HSD17B3	
hyoscyamine	CHRM1	
hyoscyamine	CHRM2	
hyoscyamine	CHRM3	
hyoscyamine	CHRM4	
hyoscyamine	CHRM5	
ibandronic acid	FDPS	
ibandronic acid	GGPS1	
ibudilast	PDE4B	
ibudilast	PDE4A	
ibudilast	PDE4D	
ibudilast	PDE4C	
ibuprofen	PTGS2	
ibuprofen	PTGS1	
ibuprofen	CYP2C9	
ibuprofen	AKR1C2	
ibuprofen	AKR1C3	
ibuprofen	ALOX5	
ibuprofen	CXCL8	
ibuprofen	SLC5A8	
ibuprofen	ASIC1	
ibutilide	KCNH2	
icosapent ethyl	DGAT1	
idarubicin	ABCB1	
idarubicin	TOP2A	
idarubicin	ABCC1	
idebenone	CYP3A4	
idebenone	CYP2D6	
idebenone	CYP2C9	
idebenone	CYP2C19	
idoxuridine	TK1	
ifenprodil	GRIN2A	
ifenprodil	SIGMAR1	
ifenprodil	KCNH2	
ifenprodil	HRH1	
ifenprodil	GRIN2B	
ifenprodil	GRIN2C	
ifenprodil	GRIN2D	
ifenprodil	GRIN2D	
ifenprodil	GRIN2A	
ifenprodil	GRIN2C	
iloprost	PTGER1	
iloprost	PTGER3	
iloprost	PTGIR	
iloprost	TBXA2R	
iloprost	PTGER2	
iloprost	PTGER4	
iloprost	PTGDR	
iloprost	PTGFR	
imatinib	ABCB1	
imatinib	SLC6A4	
imatinib	HTR2A	
imatinib	HRH2	
imatinib	CA2	
imatinib	ABCC1	
imatinib	ABCG2	
imatinib	CA1	
imatinib	CA4	
imatinib	NQO2	
imatinib	CA9	
imatinib	CA12	
imatinib	PDGFRB	
imatinib	ABL1	
imatinib	KIT	
imatinib	EGFR	
imatinib	CA5A	
imatinib	CA5B	
imatinib	CA7	
imatinib	SRC	
imatinib	LCK	
imatinib	FYN	
imatinib	RAF1	
imatinib	BRAF	
imatinib	FLT3	
imatinib	KDR	
imatinib	CSF1R	
imatinib	PDGFRA	
imatinib	INSR	
imatinib	TBXAS1	
imatinib	MAPK8	
imatinib	CA3	
imatinib	CA6	
imatinib	MAPK10	
imatinib	JAK2	
imatinib	SYK	
imatinib	EPHA8	
imatinib	LYN	
imatinib	BMX	
imatinib	CA14	
imatinib	FGFR1	
imatinib	PLK4	
imatinib	ABL2	
imatinib	FGFR2	
imatinib	STK17A	
imatinib	FGR	
imatinib	MAPK14	
imatinib	FRK	
imatinib	CLK1	
imatinib	GAK	
imatinib	EPHB1	
imatinib	CLK4	
imatinib	MAPK9	
imatinib	DDR1	
imatinib	EPHB4	
imatinib	KARS1	
imatinib	TYK2	
imatinib	MAP3K20	
imatinib	MELK	
imatinib	TNNI3K	
imatinib	DDR2	
imatinib	BLK	
imatinib	CDK19	
imatinib	HIPK4	
imatinib	IRAK1	
imatinib	PIP4K2C	
imatinib	SLC22A2	
imatinib	SLC47A1	
imatinib	SLC47A2	
imatinib	SLC22A3	
imidapril	ACE	
imipramine	DRD2	
imipramine	SIGMAR1	
imipramine	KCNH2	
imipramine	SLC6A4	
imipramine	SLC6A2	
imipramine	HTR1A	
imipramine	HTR2A	
imipramine	HTR2C	
imipramine	ADRA1A	
imipramine	ADRA2B	
