GeneID1	GeneID2	PCC_severe	feature_type	PCC_severe_abs
ITGB3	ITGA2B	0.91750219913189	protein-protein	0.91750219913189
FN1	ITGA2B	0.130274406816041	protein-protein	0.130274406816041
FN1	ITGB3	0.205627826155709	protein-protein	0.205627826155709
ITGB3	ITGA2B	0.91750219913189	protein-protein	0.91750219913189
S100A9	S100A8	0.898704897835259	protein-protein	0.898704897835259
ITGB3	ITGA2B	0.91750219913189	protein-protein	0.91750219913189
S100A9	S100A8	0.898704897835259	protein-protein	0.898704897835259
ITGB3	ITGA2B	0.91750219913189	protein-protein	0.91750219913189
FN1	ITGA2B	0.130274406816041	protein-protein	0.130274406816041
FN1	ITGB3	0.205627826155709	protein-protein	0.205627826155709
FN1	SERPINA1	-0.180800408740944	protein-protein	0.180800408740944
S100A9	S100A8	0.898704897835259	protein-protein	0.898704897835259
ITGB3	ITGA2B	0.91750219913189	protein-protein	0.91750219913189
FN1	ITGB3	0.205627826155709	protein-protein	0.205627826155709
APOA1	PON1	0.418759284424048	protein-protein	0.418759284424048
S100A9	S100A8	0.898704897835259	protein-protein	0.898704897835259
S100A9	S100A8	0.898704897835259	protein-protein	0.898704897835259
ITGB3	ITGA2B	0.91750219913189	protein-protein	0.91750219913189
FN1	MRC1	0.396681152651371	protein-protein	0.396681152651371
S100A9	S100A8	0.898704897835259	protein-protein	0.898704897835259
FN1	MRC1	0.396681152651371	protein-protein	0.396681152651371
S100A9	S100A8	0.898704897835259	protein-protein	0.898704897835259
B2M	IGFBP7	0.271604673580137	protein-protein	0.271604673580137
PPIB	TPI1	0.291335100886612	protein-protein	0.291335100886612
SERPINC1	F11	0.260360399417797	protein-protein	0.260360399417797
SERPING1	B2M	0.316227160432709	protein-protein	0.316227160432709
YWHAE	TPI1	0.358659820794287	protein-protein	0.358659820794287
PPIB	TPI1	0.291335100886612	protein-protein	0.291335100886612
APOH	F11	0.473483678795643	protein-protein	0.473483678795643
CPB2	F11	0.33344164773946	protein-protein	0.33344164773946
CPB2	APOH	0.500073882261748	protein-protein	0.500073882261748
AFM	SERPINA4	0.435994852219809	protein-protein	0.435994852219809
SERPINC1	SERPINA4	0.615072768569014	protein-protein	0.615072768569014
SERPINC1	AFM	0.283259539027259	protein-protein	0.283259539027259
SERPINC1	F11	0.260360399417797	protein-protein	0.260360399417797
SERPINC1	APOH	0.287753575706972	protein-protein	0.287753575706972
CPB2	SERPINA4	0.406465565383781	protein-protein	0.406465565383781
CPB2	APOH	0.500073882261748	protein-protein	0.500073882261748
CPB2	SERPINC1	0.160219131389057	protein-protein	0.160219131389057
SERPING1	SERPINC1	0.458963902367311	protein-protein	0.458963902367311
SERPING1	CPB2	0.226713280502512	protein-protein	0.226713280502512
YWHAE	TPI1	0.358659820794287	protein-protein	0.358659820794287
SERPINC1	APOH	0.287753575706972	protein-protein	0.287753575706972
CPB2	APOH	0.500073882261748	protein-protein	0.500073882261748
CPB2	SERPINC1	0.160219131389057	protein-protein	0.160219131389057
SERPING1	SERPINC1	0.458963902367311	protein-protein	0.458963902367311
SERPING1	CPB2	0.226713280502512	protein-protein	0.226713280502512
CDH5	CPB2	0.201722449447176	protein-protein	0.201722449447176
CDH5	SERPING1	0.389489201770333	protein-protein	0.389489201770333
SERPINC1	F11	0.260360399417797	protein-protein	0.260360399417797
SERPINC1	APOH	0.287753575706972	protein-protein	0.287753575706972
CPB2	SERPINA4	0.406465565383781	protein-protein	0.406465565383781
CPB2	F11	0.33344164773946	protein-protein	0.33344164773946
CPB2	APOH	0.500073882261748	protein-protein	0.500073882261748
CPB2	SERPINC1	0.160219131389057	protein-protein	0.160219131389057
CDH5	AFM	0.118575146523465	protein-protein	0.118575146523465
AFM	SERPINA4	0.435994852219809	protein-protein	0.435994852219809
F11	SERPINA4	0.367332461687026	protein-protein	0.367332461687026
APOH	SERPINA4	0.376606442580966	protein-protein	0.376606442580966
APOH	F11	0.473483678795643	protein-protein	0.473483678795643
SERPINC1	SERPINA4	0.615072768569014	protein-protein	0.615072768569014
SERPINC1	AFM	0.283259539027259	protein-protein	0.283259539027259
CPB2	SERPINA4	0.406465565383781	protein-protein	0.406465565383781
CPB2	F11	0.33344164773946	protein-protein	0.33344164773946
CPB2	APOH	0.500073882261748	protein-protein	0.500073882261748
AFM	SERPINA4	0.435994852219809	protein-protein	0.435994852219809
SERPINC1	APOH	0.287753575706972	protein-protein	0.287753575706972
CPB2	APOH	0.500073882261748	protein-protein	0.500073882261748
CPB2	SERPINC1	0.160219131389057	protein-protein	0.160219131389057
SERPING1	CPB2	0.226713280502512	protein-protein	0.226713280502512
F11	CA1	-0.151043800644379	protein-protein	0.151043800644379
F11	AFM	-0.152799812968923	protein-protein	0.152799812968923
APOH	SERPINA4	0.376606442580966	protein-protein	0.376606442580966
SERPINC1	AFM	0.283259539027259	protein-protein	0.283259539027259
CPB2	SERPINA4	0.406465565383781	protein-protein	0.406465565383781
APOH	SERPINA4	0.376606442580966	protein-protein	0.376606442580966
SERPINC1	SERPINA4	0.615072768569014	protein-protein	0.615072768569014
SERPINC1	APOH	0.287753575706972	protein-protein	0.287753575706972
APOH	F11	0.473483678795643	protein-protein	0.473483678795643
CAT	TPI1	0.397376566685947	protein-protein	0.397376566685947
CAT	F11	0.137862080884306	protein-protein	0.137862080884306
SERPINC1	F11	0.260360399417797	protein-protein	0.260360399417797
SERPINC1	APOH	0.287753575706972	protein-protein	0.287753575706972
CPB2	F11	0.33344164773946	protein-protein	0.33344164773946
CPB2	APOH	0.500073882261748	protein-protein	0.500073882261748
CPB2	SERPINC1	0.160219131389057	protein-protein	0.160219131389057
PPIB	CAT	-0.218568907802593	protein-protein	0.218568907802593
CDH5	SOD2	-0.101087674542634	protein-protein	0.101087674542634
CDH5	SERPING1	0.389489201770333	protein-protein	0.389489201770333
F11	AFM	-0.152799812968923	protein-protein	0.152799812968923
APOH	SERPINA4	0.376606442580966	protein-protein	0.376606442580966
APOH	F11	0.473483678795643	protein-protein	0.473483678795643
SERPINC1	SERPINA4	0.615072768569014	protein-protein	0.615072768569014
SERPINC1	AFM	0.283259539027259	protein-protein	0.283259539027259
SERPINC1	F11	0.260360399417797	protein-protein	0.260360399417797
SERPINC1	APOH	0.287753575706972	protein-protein	0.287753575706972
SERPINC1	CAT	-0.143163864080193	protein-protein	0.143163864080193
CPB2	SERPINA4	0.406465565383781	protein-protein	0.406465565383781
CPB2	F11	0.33344164773946	protein-protein	0.33344164773946
CPB2	APOH	0.500073882261748	protein-protein	0.500073882261748
CPB2	SERPINC1	0.160219131389057	protein-protein	0.160219131389057
ANXA2	CA1	0.193181802400106	protein-protein	0.193181802400106
SERPINC1	ANXA2	0.224107800588534	protein-protein	0.224107800588534
B2M	TFRC	0.248819116788404	protein-protein	0.248819116788404
CDH5	F11	-0.209244223487221	protein-protein	0.209244223487221
CAT	SOD2	0.30757126461325	protein-protein	0.30757126461325
B2M	TFRC	0.248819116788404	protein-protein	0.248819116788404
B2M	TFRC	0.248819116788404	protein-protein	0.248819116788404
SERPINC1	SERPINA4	0.615072768569014	protein-protein	0.615072768569014
SERPING1	SERPINA4	0.177495139254184	protein-protein	0.177495139254184
SERPING1	SERPINC1	0.458963902367311	protein-protein	0.458963902367311
AHSG	FCGR2A	-0.189685324978919	protein-protein	0.189685324978919
C2	C1S	0.214516720735766	protein-protein	0.214516720735766
APOC3	FCGR2A	-0.116601457976831	protein-protein	0.116601457976831
SERPINA1	C1S	-0.203279538254807	protein-protein	0.203279538254807
ALDOB	C8G	0.122651660020214	protein-protein	0.122651660020214
SERPINA1	CD14	0.136352934121047	protein-protein	0.136352934121047
CD14	FCGR2A	0.293943054807225	protein-protein	0.293943054807225
CD14	FCGR2A	0.293943054807225	protein-protein	0.293943054807225
APOA1	ALDOB	-0.167236571644528	protein-protein	0.167236571644528
SERPINB1	FCGR2A	0.188255071873777	protein-protein	0.188255071873777
COMP	FCGR2A	0.105242424956011	protein-protein	0.105242424956011
CSF1R	FCGR2A	0.264310640525707	protein-protein	0.264310640525707
CSF1R	COMP	0.260500574660135	protein-protein	0.260500574660135
CSF1R	CFB	0.143985968522146	protein-protein	0.143985968522146
CPN1	HRG	-0.247178116921164	protein-protein	0.247178116921164
C1S	FCGR2A	0.249626746481719	protein-protein	0.249626746481719
C1S	CSF1R	-0.229017406315474	protein-protein	0.229017406315474
C2	FCGR2A	-0.18204112898355	protein-protein	0.18204112898355
C2	COMP	0.307270399341107	protein-protein	0.307270399341107
C2	CFB	0.586121596356881	protein-protein	0.586121596356881
C2	CSF1R	0.17163911150345	protein-protein	0.17163911150345
C2	C1S	0.214516720735766	protein-protein	0.214516720735766
CD14	CSF1R	0.184903717045458	protein-protein	0.184903717045458
SERPINA1	CFB	0.28641492792473	protein-protein	0.28641492792473
SERPINA1	CD14	0.136352934121047	protein-protein	0.136352934121047
APOH	CPN1	-0.168778204781796	protein-protein	0.168778204781796
APOA1	CFH	-0.101665449305061	protein-protein	0.101665449305061
CSF1R	FCGR2A	0.264310640525707	protein-protein	0.264310640525707
C2	CFB	0.586121596356881	protein-protein	0.586121596356881
ALDOB	HRG	-0.207396516880545	protein-protein	0.207396516880545
SERPINA1	CFB	0.28641492792473	protein-protein	0.28641492792473
SERPINA1	CPN1	0.482324008571468	protein-protein	0.482324008571468
SERPINA1	CFH	-0.213907976495554	protein-protein	0.213907976495554
SERPINA1	APOC3	-0.157447411081551	protein-protein	0.157447411081551
APOH	HRG	0.278909831004019	protein-protein	0.278909831004019
APOH	CFB	-0.228516700577584	protein-protein	0.228516700577584
APOH	CPN1	-0.168778204781796	protein-protein	0.168778204781796
APOH	C1S	0.284541720614571	protein-protein	0.284541720614571
APOH	C2	-0.284075026235269	protein-protein	0.284075026235269
APOH	APOC3	0.233943221068464	protein-protein	0.233943221068464
APOH	SERPINA1	-0.290111868252802	protein-protein	0.290111868252802
APOA1	HRG	0.227462322615731	protein-protein	0.227462322615731
APOA1	ALDOB	-0.167236571644528	protein-protein	0.167236571644528
APOA1	APOC3	0.42818463518924	protein-protein	0.42818463518924
APOA1	APOH	0.256227659350013	protein-protein	0.256227659350013
C4BPB	CFB	0.346369330958869	protein-protein	0.346369330958869
C4BPB	CPN1	0.270548837806052	protein-protein	0.270548837806052
C4BPB	C2	0.359172756308889	protein-protein	0.359172756308889
C4BPB	ALDOB	0.140847357962168	protein-protein	0.140847357962168
C4BPB	APOC3	0.251937805261196	protein-protein	0.251937805261196
CSF1R	FCGR2A	0.264310640525707	protein-protein	0.264310640525707
C2	CFB	0.586121596356881	protein-protein	0.586121596356881
CD14	FCGR2A	0.293943054807225	protein-protein	0.293943054807225
CD14	CSF1R	0.184903717045458	protein-protein	0.184903717045458
APOC3	DBH	0.103248081560388	protein-protein	0.103248081560388
APOC3	CPN1	-0.111904925611447	protein-protein	0.111904925611447
SERPINA1	CSF1R	0.195468071058323	protein-protein	0.195468071058323
CFB	HGFAC	0.103991132688022	protein-protein	0.103991132688022
F9	C8G	0.412775365147553	protein-protein	0.412775365147553
F9	CFB	-0.19769299397889	protein-protein	0.19769299397889
AHSG	HGFAC	0.420248334120207	protein-protein	0.420248334120207
AHSG	HRG	0.315809533852986	protein-protein	0.315809533852986
AHSG	CFB	0.232161057392366	protein-protein	0.232161057392366
CPN1	HGFAC	-0.137693434575049	protein-protein	0.137693434575049
CPN1	C8G	0.288403182012539	protein-protein	0.288403182012539
CPN1	F9	0.159994954274406	protein-protein	0.159994954274406
CPN1	AHSG	-0.225478216193817	protein-protein	0.225478216193817
C2	HGFAC	0.307239312787264	protein-protein	0.307239312787264
C2	HRG	-0.343600275253065	protein-protein	0.343600275253065
C2	CFB	0.586121596356881	protein-protein	0.586121596356881
C2	F9	-0.207431354507929	protein-protein	0.207431354507929
C2	AHSG	0.379378995542026	protein-protein	0.379378995542026
CD14	C2	0.402150986849478	protein-protein	0.402150986849478
APOC3	C8G	-0.247326701517187	protein-protein	0.247326701517187
APOC3	F9	0.154270252155996	protein-protein	0.154270252155996
APOC3	CPN1	-0.111904925611447	protein-protein	0.111904925611447
SERPINA1	HGFAC	-0.274366633308884	protein-protein	0.274366633308884
SERPINA1	C8G	0.223036178373465	protein-protein	0.223036178373465
SERPINA1	F9	0.243550663615288	protein-protein	0.243550663615288
SERPINA1	AHSG	-0.245089933356776	protein-protein	0.245089933356776
APOH	F9	0.333126639631271	protein-protein	0.333126639631271
APOH	CPN1	-0.168778204781796	protein-protein	0.168778204781796
APOH	SERPINA1	-0.290111868252802	protein-protein	0.290111868252802
APOA1	HGFAC	0.308815129343888	protein-protein	0.308815129343888
APOA1	F9	0.262030508788922	protein-protein	0.262030508788922
APOA1	AHSG	0.334342658402698	protein-protein	0.334342658402698
APOA1	APOC3	0.42818463518924	protein-protein	0.42818463518924
APOA1	APOH	0.256227659350013	protein-protein	0.256227659350013
C4BPB	HGFAC	0.263311761724263	protein-protein	0.263311761724263
C4BPB	C8G	0.123084605245282	protein-protein	0.123084605245282
C4BPB	CFB	0.346369330958869	protein-protein	0.346369330958869
C4BPB	CPN1	0.270548837806052	protein-protein	0.270548837806052
C4BPB	APOC3	0.251937805261196	protein-protein	0.251937805261196
C4BPB	APOA1	0.163310674040132	protein-protein	0.163310674040132
C2	FCGR2A	-0.18204112898355	protein-protein	0.18204112898355
C2	C1S	0.214516720735766	protein-protein	0.214516720735766
CD14	CSF1R	0.184903717045458	protein-protein	0.184903717045458
CD14	C2	0.402150986849478	protein-protein	0.402150986849478
CD14	FCGR2A	0.293943054807225	protein-protein	0.293943054807225
CD14	CSF1R	0.184903717045458	protein-protein	0.184903717045458
AHSG	HRG	0.315809533852986	protein-protein	0.315809533852986
CPN1	DBH	-0.400120024989322	protein-protein	0.400120024989322
CPN1	HRG	-0.247178116921164	protein-protein	0.247178116921164
CPN1	F9	0.159994954274406	protein-protein	0.159994954274406
CFH	F9	-0.405807172842979	protein-protein	0.405807172842979
C2	C1S	0.214516720735766	protein-protein	0.214516720735766
CD14	C2	0.402150986849478	protein-protein	0.402150986849478
ALDOB	C8G	0.122651660020214	protein-protein	0.122651660020214
APOC3	F9	0.154270252155996	protein-protein	0.154270252155996
APOC3	CPN1	-0.111904925611447	protein-protein	0.111904925611447
APOC3	C1S	0.168173150478335	protein-protein	0.168173150478335
APOC3	CFH	-0.231035765569631	protein-protein	0.231035765569631
SERPINA1	CPN1	0.482324008571468	protein-protein	0.482324008571468
APOH	HRG	0.278909831004019	protein-protein	0.278909831004019
APOH	F9	0.333126639631271	protein-protein	0.333126639631271
APOH	APOC3	0.233943221068464	protein-protein	0.233943221068464
APOH	SERPINA1	-0.290111868252802	protein-protein	0.290111868252802
APOA1	HRG	0.227462322615731	protein-protein	0.227462322615731
APOA1	F9	0.262030508788922	protein-protein	0.262030508788922
APOA1	AHSG	0.334342658402698	protein-protein	0.334342658402698
APOA1	CFH	-0.101665449305061	protein-protein	0.101665449305061
APOA1	APOC3	0.42818463518924	protein-protein	0.42818463518924
APOA1	APOH	0.256227659350013	protein-protein	0.256227659350013
C4BPB	HRG	-0.400889071382338	protein-protein	0.400889071382338
C4BPB	C2	0.359172756308889	protein-protein	0.359172756308889
APOC3	CFH	-0.231035765569631	protein-protein	0.231035765569631
CFB	DBH	-0.18865045090065	protein-protein	0.18865045090065
AHSG	HGFAC	0.420248334120207	protein-protein	0.420248334120207
AHSG	HRG	0.315809533852986	protein-protein	0.315809533852986
CSF1R	CFD	0.189400800807627	protein-protein	0.189400800807627
C2	CFB	0.586121596356881	protein-protein	0.586121596356881
C2	C1S	0.214516720735766	protein-protein	0.214516720735766
CD14	C8G	0.338940448641122	protein-protein	0.338940448641122
CD14	C2	0.402150986849478	protein-protein	0.402150986849478
APOC3	F9	0.154270252155996	protein-protein	0.154270252155996
SERPINA1	CFB	0.28641492792473	protein-protein	0.28641492792473
APOH	HRG	0.278909831004019	protein-protein	0.278909831004019
APOH	CFB	-0.228516700577584	protein-protein	0.228516700577584
APOH	F9	0.333126639631271	protein-protein	0.333126639631271
APOA1	HGFAC	0.308815129343888	protein-protein	0.308815129343888
APOA1	HRG	0.227462322615731	protein-protein	0.227462322615731
APOA1	AHSG	0.334342658402698	protein-protein	0.334342658402698
APOA1	ALDOB	-0.167236571644528	protein-protein	0.167236571644528
APOA1	APOC3	0.42818463518924	protein-protein	0.42818463518924
C4BPB	CFB	0.346369330958869	protein-protein	0.346369330958869
HRG	C8G	-0.18375275080179	protein-protein	0.18375275080179
CFB	HGFAC	0.103991132688022	protein-protein	0.103991132688022
CFB	HRG	-0.185727790196739	protein-protein	0.185727790196739
F9	C8G	0.412775365147553	protein-protein	0.412775365147553
F9	CFB	-0.19769299397889	protein-protein	0.19769299397889
CPN1	HRG	-0.247178116921164	protein-protein	0.247178116921164
CPN1	F9	0.159994954274406	protein-protein	0.159994954274406
CFH	C8G	-0.104187434921412	protein-protein	0.104187434921412
CFH	F9	-0.405807172842979	protein-protein	0.405807172842979
C2	HGFAC	0.307239312787264	protein-protein	0.307239312787264
C2	CFB	0.586121596356881	protein-protein	0.586121596356881
C2	C1S	0.214516720735766	protein-protein	0.214516720735766
C2	CFH	-0.173465465882939	protein-protein	0.173465465882939
CD14	DBH	-0.233763902979684	protein-protein	0.233763902979684
CD14	CFB	0.177616071346732	protein-protein	0.177616071346732
CD14	C2	0.402150986849478	protein-protein	0.402150986849478
APOC3	CPN1	-0.111904925611447	protein-protein	0.111904925611447
SERPINA1	CPN1	0.482324008571468	protein-protein	0.482324008571468
SERPINA1	APOC3	-0.157447411081551	protein-protein	0.157447411081551
APOH	CFB	-0.228516700577584	protein-protein	0.228516700577584
APOH	F9	0.333126639631271	protein-protein	0.333126639631271
APOA1	AHSG	0.334342658402698	protein-protein	0.334342658402698
APOA1	APOC3	0.42818463518924	protein-protein	0.42818463518924
C4BPB	HGFAC	0.263311761724263	protein-protein	0.263311761724263
C4BPB	C8G	0.123084605245282	protein-protein	0.123084605245282
C4BPB	HRG	-0.400889071382338	protein-protein	0.400889071382338
C4BPB	CFB	0.346369330958869	protein-protein	0.346369330958869
C4BPB	CPN1	0.270548837806052	protein-protein	0.270548837806052
C4BPB	C2	0.359172756308889	protein-protein	0.359172756308889
F9	GP5	-0.159029978509985	protein-protein	0.159029978509985
F9	C8G	0.412775365147553	protein-protein	0.412775365147553
AHSG	FCGR2A	-0.189685324978919	protein-protein	0.189685324978919
C2	C1S	0.214516720735766	protein-protein	0.214516720735766
CSF1R	CFB	0.143985968522146	protein-protein	0.143985968522146
AHSG	HGFAC	0.420248334120207	protein-protein	0.420248334120207
C2	CFB	0.586121596356881	protein-protein	0.586121596356881
C2	C1S	0.214516720735766	protein-protein	0.214516720735766
APOH	APOC3	0.233943221068464	protein-protein	0.233943221068464
APOA1	COMP	-0.270592023085319	protein-protein	0.270592023085319
F9	COMP	0.141687402333512	protein-protein	0.141687402333512
C2	CFB	0.586121596356881	protein-protein	0.586121596356881
SERPINA1	C8G	0.223036178373465	protein-protein	0.223036178373465
APOA1	APOC3	0.42818463518924	protein-protein	0.42818463518924
F9	CFB	-0.19769299397889	protein-protein	0.19769299397889
AHSG	HRG	0.315809533852986	protein-protein	0.315809533852986
CPN1	F9	0.159994954274406	protein-protein	0.159994954274406
CPN1	AHSG	-0.225478216193817	protein-protein	0.225478216193817
C2	HGFAC	0.307239312787264	protein-protein	0.307239312787264
C2	CFB	0.586121596356881	protein-protein	0.586121596356881
C2	F9	-0.207431354507929	protein-protein	0.207431354507929
C2	C1S	0.214516720735766	protein-protein	0.214516720735766
C2	CFH	-0.173465465882939	protein-protein	0.173465465882939
CD14	DBH	-0.233763902979684	protein-protein	0.233763902979684
CD14	C8G	0.338940448641122	protein-protein	0.338940448641122
CD14	CFB	0.177616071346732	protein-protein	0.177616071346732
CD14	C2	0.402150986849478	protein-protein	0.402150986849478
ALDOB	HRG	-0.207396516880545	protein-protein	0.207396516880545
ALDOB	CFH	0.119644655362919	protein-protein	0.119644655362919
APOC3	DBH	0.103248081560388	protein-protein	0.103248081560388
APOC3	F9	0.154270252155996	protein-protein	0.154270252155996
APOC3	CPN1	-0.111904925611447	protein-protein	0.111904925611447
APOC3	CD14	-0.357097298629878	protein-protein	0.357097298629878
SERPINA1	DBH	-0.167036800199747	protein-protein	0.167036800199747
SERPINA1	CFB	0.28641492792473	protein-protein	0.28641492792473
SERPINA1	F9	0.243550663615288	protein-protein	0.243550663615288
SERPINA1	CFH	-0.213907976495554	protein-protein	0.213907976495554
SERPINA1	CD14	0.136352934121047	protein-protein	0.136352934121047
SERPINA1	APOC3	-0.157447411081551	protein-protein	0.157447411081551
APOH	HRG	0.278909831004019	protein-protein	0.278909831004019
APOH	CFB	-0.228516700577584	protein-protein	0.228516700577584
APOH	F9	0.333126639631271	protein-protein	0.333126639631271
APOH	CPN1	-0.168778204781796	protein-protein	0.168778204781796
APOH	APOC3	0.233943221068464	protein-protein	0.233943221068464
APOH	SERPINA1	-0.290111868252802	protein-protein	0.290111868252802
APOA1	HGFAC	0.308815129343888	protein-protein	0.308815129343888
APOA1	HRG	0.227462322615731	protein-protein	0.227462322615731
APOA1	F9	0.262030508788922	protein-protein	0.262030508788922
APOA1	AHSG	0.334342658402698	protein-protein	0.334342658402698
APOA1	ALDOB	-0.167236571644528	protein-protein	0.167236571644528
APOA1	APOC3	0.42818463518924	protein-protein	0.42818463518924
APOA1	APOH	0.256227659350013	protein-protein	0.256227659350013
C4BPB	HGFAC	0.263311761724263	protein-protein	0.263311761724263
C4BPB	CFB	0.346369330958869	protein-protein	0.346369330958869
C4BPB	C2	0.359172756308889	protein-protein	0.359172756308889
C4BPB	ALDOB	0.140847357962168	protein-protein	0.140847357962168
C4BPB	APOC3	0.251937805261196	protein-protein	0.251937805261196
C4BPB	APOA1	0.163310674040132	protein-protein	0.163310674040132
HRG	C8G	-0.18375275080179	protein-protein	0.18375275080179
F9	CFB	-0.19769299397889	protein-protein	0.19769299397889
AHSG	CFB	0.232161057392366	protein-protein	0.232161057392366
CPN1	CFB	0.238878435686849	protein-protein	0.238878435686849
CFH	F9	-0.405807172842979	protein-protein	0.405807172842979
C2	CFB	0.586121596356881	protein-protein	0.586121596356881
C2	F9	-0.207431354507929	protein-protein	0.207431354507929
C2	CFH	-0.173465465882939	protein-protein	0.173465465882939
APOC3	F9	0.154270252155996	protein-protein	0.154270252155996
APOC3	CFH	-0.231035765569631	protein-protein	0.231035765569631
SERPINA1	F9	0.243550663615288	protein-protein	0.243550663615288
SERPINA1	CPN1	0.482324008571468	protein-protein	0.482324008571468
SERPINA1	C1S	-0.203279538254807	protein-protein	0.203279538254807
SERPINA1	CFH	-0.213907976495554	protein-protein	0.213907976495554
APOH	CFB	-0.228516700577584	protein-protein	0.228516700577584
APOH	F9	0.333126639631271	protein-protein	0.333126639631271
APOH	CPN1	-0.168778204781796	protein-protein	0.168778204781796
APOH	C2	-0.284075026235269	protein-protein	0.284075026235269
APOH	APOC3	0.233943221068464	protein-protein	0.233943221068464
APOH	SERPINA1	-0.290111868252802	protein-protein	0.290111868252802
APOA1	F9	0.262030508788922	protein-protein	0.262030508788922
APOA1	AHSG	0.334342658402698	protein-protein	0.334342658402698
APOA1	CFH	-0.101665449305061	protein-protein	0.101665449305061
APOA1	ALDOB	-0.167236571644528	protein-protein	0.167236571644528
APOA1	APOC3	0.42818463518924	protein-protein	0.42818463518924
APOA1	APOH	0.256227659350013	protein-protein	0.256227659350013
C4BPB	HRG	-0.400889071382338	protein-protein	0.400889071382338
AHSG	SERPINB1	-0.129576549367162	protein-protein	0.129576549367162
C1S	DBH	0.126700052635894	protein-protein	0.126700052635894
CFH	F9	-0.405807172842979	protein-protein	0.405807172842979
SERPINA1	DBH	-0.167036800199747	protein-protein	0.167036800199747
SERPINA1	CSF1R	0.195468071058323	protein-protein	0.195468071058323
SERPINA1	GSR	0.188048572489974	protein-protein	0.188048572489974
C4BPB	HRG	-0.400889071382338	protein-protein	0.400889071382338
C4BPB	CFB	0.346369330958869	protein-protein	0.346369330958869
F9	GP5	-0.159029978509985	protein-protein	0.159029978509985
C2	C1S	0.214516720735766	protein-protein	0.214516720735766
APOA1	APOC3	0.42818463518924	protein-protein	0.42818463518924
F9	GP5	-0.159029978509985	protein-protein	0.159029978509985
APOA1	APOC3	0.42818463518924	protein-protein	0.42818463518924
F9	GP5	-0.159029978509985	protein-protein	0.159029978509985
C2	CFD	0.333666665547434	protein-protein	0.333666665547434
C2	CFB	0.586121596356881	protein-protein	0.586121596356881
C2	C1S	0.214516720735766	protein-protein	0.214516720735766
C2	CFH	-0.173465465882939	protein-protein	0.173465465882939
APOA1	APOC3	0.42818463518924	protein-protein	0.42818463518924
C4BPB	C2	0.359172756308889	protein-protein	0.359172756308889
F9	GP5	-0.159029978509985	protein-protein	0.159029978509985
C2	CFD	0.333666665547434	protein-protein	0.333666665547434
C2	CFB	0.586121596356881	protein-protein	0.586121596356881
C2	C1S	0.214516720735766	protein-protein	0.214516720735766
C2	CFH	-0.173465465882939	protein-protein	0.173465465882939
APOA1	APOC3	0.42818463518924	protein-protein	0.42818463518924
C4BPB	C2	0.359172756308889	protein-protein	0.359172756308889
C2	C1S	0.214516720735766	protein-protein	0.214516720735766
C2	CFB	0.586121596356881	protein-protein	0.586121596356881
HGFAC	CFD	0.170474781119448	protein-protein	0.170474781119448
F9	CFD	-0.131199349295464	protein-protein	0.131199349295464
AHSG	HRG	0.315809533852986	protein-protein	0.315809533852986
C1S	CFD	0.194790700632097	protein-protein	0.194790700632097
C2	CFD	0.333666665547434	protein-protein	0.333666665547434
C2	CFB	0.586121596356881	protein-protein	0.586121596356881
C2	C1S	0.214516720735766	protein-protein	0.214516720735766
C2	CFH	-0.173465465882939	protein-protein	0.173465465882939
APOH	CFB	-0.228516700577584	protein-protein	0.228516700577584
APOH	C1S	0.284541720614571	protein-protein	0.284541720614571
APOH	C2	-0.284075026235269	protein-protein	0.284075026235269
C4BPB	CFB	0.346369330958869	protein-protein	0.346369330958869
C4BPB	C2	0.359172756308889	protein-protein	0.359172756308889
CFP	PLEK	-0.119894322154042	protein-protein	0.119894322154042
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
S100A8	CFP	-0.36037081431389	protein-protein	0.36037081431389
ICAM1	S100A8	0.455460069118524	protein-protein	0.455460069118524
LCN2	PRSS2	0.308440706570787	protein-protein	0.308440706570787
PNP	TXN	0.559463347593681	protein-protein	0.559463347593681
PNP	PLEK	0.610950609694208	protein-protein	0.610950609694208
HSP90AA1	HSPD1	0.310187749014182	protein-protein	0.310187749014182
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
TIMP1	P4HB	0.435914136698703	protein-protein	0.435914136698703
HSP90AA1	HSPD1	0.310187749014182	protein-protein	0.310187749014182
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
CFP	RNASE1	0.263969888301797	protein-protein	0.263969888301797
LCN2	S100A9	0.434028731716798	protein-protein	0.434028731716798
TIMP1	MSN	0.126358867098288	protein-protein	0.126358867098288
HSP90AA1	PNP	0.433614184017254	protein-protein	0.433614184017254
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
S100A8	LCN2	0.506224409759094	protein-protein	0.506224409759094
TIMP1	CFP	-0.110211734218194	protein-protein	0.110211734218194
CFP	PTGDS	0.262823519290215	protein-protein	0.262823519290215
LCN2	S100A9	0.434028731716798	protein-protein	0.434028731716798
TXN	S100A9	0.279802627539941	protein-protein	0.279802627539941
PNP	TXN	0.559463347593681	protein-protein	0.559463347593681
HSP90AA1	HSPD1	0.310187749014182	protein-protein	0.310187749014182
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
S100A8	LCN2	0.506224409759094	protein-protein	0.506224409759094
S100A8	TXN	0.207154437341294	protein-protein	0.207154437341294
